protein,base_setup,variant,alpha,anchor_positions,segment_metric,faithfulness,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
1YKIA,clean,ln_all,0.5,"[49, 69, 129]",0.8734958171844482,1.2073265576931473,0.05130001902580261,0.007475260645151138,0.014784417115151882,7.537772178649902,0.9711682565645967
1YKIA,clean,ln_all,1.0,"[49, 69, 129]",0.8797436952590942,1.2181901752310462,0.05166950821876526,0.0012107046786695719,0.014883320778608322,7.524414539337158,0.969447255322357
1YKIA,clean,ln_all,2.0,"[49, 69, 129]",0.77357017993927,1.0335789441365295,0.05174503102898598,3.821653808699921e-05,0.014905435033142567,7.517545700073242,0.9685622725324216
1YKIA,clean,ln_all,4.0,"[49, 69, 129]",0.42491447925567627,0.4273471740248212,0.051747433841228485,6.512609473929842e-08,0.01500417198985815,7.514967441558838,0.9682300891276884
1YKIA,clean,ln_all,8.0,"[49, 69, 129]",0.026264769956469536,-0.2658126350622992,0.051747437566518784,6.491102143638128e-13,0.01732766628265381,7.50797176361084,0.9673287644132736
1YKIA,clean,ln_all,10.0,"[49, 69, 129]",0.013102336786687374,-0.28869906756246794,0.051747437566518784,3.0203132373861786e-15,0.018625376746058464,7.504480361938477,0.9668789314394516
1YKIA,clean,ln_all,12.0,"[49, 69, 129]",0.014789010398089886,-0.28576633155087694,0.051747437566518784,1.6333696972651747e-17,0.019671352580189705,7.501712799072266,0.9665223580196122
1YKIA,clean,ln_all,14.0,"[49, 69, 129]",0.014360892586410046,-0.2865107295867678,0.051747437566518784,9.691292000641314e-20,0.020454464480280876,7.499696731567383,0.9662626074305218
1YKIA,clean,ln_all,16.0,"[49, 69, 129]",0.013720528222620487,-0.2876241753758814,0.051747437566518784,6.078841471469054e-22,0.02102675475180149,7.4982757568359375,0.9660795287277097
1YKIA,clean,ln_all,32.0,"[49, 69, 129]",0.008148846216499805,-0.2973120440625185,0.051747437566518784,2.5816976400319343e-39,0.022625887766480446,7.494780540466309,0.9656292042674371
1YKIA,clean,k_only,0.0,"[49, 69, 129]",0.7542582750320435,1.0,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,k_only,0.5,"[49, 69, 129]",0.7494753003120422,0.9916835111968031,0.05081569403409958,0.03491216525435448,0.01435354445129633,7.526878356933594,0.9697646941335751
1YKIA,clean,k_only,1.0,"[49, 69, 129]",0.7461831569671631,0.985959233969973,0.05035421624779701,0.025285400450229645,0.014503397978842258,7.5372114181518555,0.971096008056373
1YKIA,clean,k_only,2.0,"[49, 69, 129]",0.742495596408844,0.9795474174980758,0.05092892050743103,0.013255752623081207,0.014688631519675255,7.541497230529785,0.9716481930835121
1YKIA,clean,k_only,4.0,"[49, 69, 129]",0.7403620481491089,0.9758376696420047,0.05145682394504547,0.003697602776810527,0.014832599088549614,7.532094955444336,0.9704368018546369
1YKIA,clean,k_only,8.0,"[49, 69, 129]",0.7402827739715576,0.9756998301490986,0.051671452820301056,0.0003164799709338695,0.01488142553716898,7.520747184753418,0.9689747525360055
1YKIA,clean,k_only,10.0,"[49, 69, 129]",0.7403722405433655,0.9758553918625211,0.051703475415706635,9.7016898507718e-05,0.014884410426020622,7.519279956817627,0.9687857145599811
1YKIA,clean,k_only,12.0,"[49, 69, 129]",0.7404155731201172,0.9759307372093954,0.051716484129428864,3.055834531551227e-05,0.014885281212627888,7.518716812133789,0.9687131588727257
1YKIA,clean,k_only,14.0,"[49, 69, 129]",0.7404356598854065,0.9759656634568461,0.05172177776694298,9.860595127975103e-06,0.01488554384559393,7.518505096435547,0.9686858813747228
1YKIA,clean,k_only,16.0,"[49, 69, 129]",0.740448534488678,0.9759880494196037,0.05172392725944519,3.2515031307411846e-06,0.014885629527270794,7.518425941467285,0.9686756830308749
1YKIA,clean,k_only,32.0,"[49, 69, 129]",0.7404490113258362,0.9759888785293355,0.05172540619969368,8.303764897910071e-10,0.014885667711496353,7.518378734588623,0.9686696008860499
1YKIA,clean,v_only,0.0,"[49, 69, 129]",0.7542582750320435,1.0,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,v_only,0.5,"[49, 69, 129]",0.7412869334220886,0.9774458316054816,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,v_only,1.0,"[49, 69, 129]",0.7278902530670166,0.9541520973302278,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,v_only,2.0,"[49, 69, 129]",0.6997389197349548,0.9052034279023666,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,v_only,4.0,"[49, 69, 129]",0.6373170018196106,0.7966661238588891,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,v_only,8.0,"[49, 69, 129]",0.4670100808143616,0.5005417066161532,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,v_only,10.0,"[49, 69, 129]",0.34282225370407104,0.2846077462426755,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,v_only,12.0,"[49, 69, 129]",0.22273702919483185,0.07580726463356005,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,v_only,14.0,"[49, 69, 129]",0.14698874950408936,-0.05590150590941484,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,v_only,16.0,"[49, 69, 129]",0.10852406919002533,-0.122782704719176,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
1YKIA,clean,v_only,32.0,"[49, 69, 129]",0.053345829248428345,-0.2187249250983564,0.05516932159662247,0.04811607301235199,0.01883462630212307,7.506008625030518,0.967075833198684
2DPMA,clean,clean_baseline,nan,"[39, 190, 42]",0.939429521560669,1.0,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,corrupt,corrupt_baseline,nan,"[39, 181, 42]",0.01685342937707901,0.0,0.12334872037172318,0.12740381062030792,0.07061906158924103,7.447336196899414,0.913811936455771
2DPMA,clean,corrupt_head_patch,nan,"[39, 190, 42]",0.7424499988555908,0.7864896734546208,0.12334872037172318,0.0963764637708664,0.07061906158924103,7.447336196899414,0.913811936455771
2DPMA,clean,ln_all,0.0,"[39, 190, 42]",0.939429521560669,1.0,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,ln_all,0.5,"[39, 190, 42]",0.7660485506057739,0.8120686494871875,0.13551679253578186,0.1066378653049469,0.07468963414430618,7.28934907913208,0.8944264125308352
2DPMA,clean,ln_all,1.0,"[39, 190, 42]",0.4051533341407776,0.4208865892510339,0.13224180042743683,0.021282676607370377,0.05319664999842644,7.481534481048584,0.9180081751424074
2DPMA,clean,ln_all,2.0,"[39, 190, 42]",0.07316289842128754,0.061035040384509666,0.1339462250471115,0.000663912680465728,0.05540994182229042,7.4603071212768555,0.9154035103030622
2DPMA,clean,ln_all,4.0,"[39, 190, 42]",0.04858982563018799,0.0343997601086692,0.13400301337242126,1.1031797839677893e-06,0.05604804307222366,7.450641632080078,0.9142175239092458
2DPMA,clean,ln_all,8.0,"[39, 190, 42]",0.012010863050818443,-0.005248961432329107,0.134003147482872,1.954215608779286e-11,0.056257665157318115,7.445712089538574,0.9136126532955667
2DPMA,clean,ln_all,10.0,"[39, 190, 42]",0.009218254126608372,-0.00827593009959688,0.134003147482872,1.501335134771603e-13,0.056359853595495224,7.444583892822266,0.9134742199552722
2DPMA,clean,ln_all,12.0,"[39, 190, 42]",0.009143548086285591,-0.008356905577886117,0.134003147482872,1.3936068968541473e-15,0.05660390108823776,7.443778038024902,0.913375338997919
2DPMA,clean,ln_all,14.0,"[39, 190, 42]",0.01215463038533926,-0.005093128937059755,0.134003147482872,1.3966081066398367e-17,0.05691023916006088,7.443181037902832,0.9133020851762585
2DPMA,clean,ln_all,16.0,"[39, 190, 42]",0.011648734100162983,-0.005641480763497075,0.134003147482872,1.4411916113723117e-19,0.057217054069042206,7.442732810974121,0.9132470863005709
2DPMA,clean,ln_all,32.0,"[39, 190, 42]",0.00600404292345047,-0.011759882513267582,0.134003147482872,2.1630727570116522e-35,0.05857342109084129,7.441437244415283,0.9130881161460569
2DPMA,clean,k_only,0.0,"[39, 190, 42]",0.939429521560669,1.0,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,k_only,0.5,"[39, 190, 42]",0.9296479821205139,0.9893975797519273,0.2378559559583664,0.3032313287258148,0.21150138974189758,6.438946723937988,0.7900793275570162
2DPMA,clean,k_only,1.0,"[39, 190, 42]",0.9189985394477844,0.9778544205881949,0.20159821212291718,0.2516322731971741,0.17660710215568542,6.693287372589111,0.8212877374526328
2DPMA,clean,k_only,2.0,"[39, 190, 42]",0.8919842839241028,0.9485730900263513,0.15495234727859497,0.16411814093589783,0.11563485115766525,7.078624725341797,0.8685698613151589
2DPMA,clean,k_only,4.0,"[39, 190, 42]",0.8037413954734802,0.8529247319144845,0.13118860125541687,0.058268580585718155,0.04989483207464218,7.425319671630859,0.9111104384895503
2DPMA,clean,k_only,8.0,"[39, 190, 42]",0.6829489469528198,0.7219952080041434,0.13361012935638428,0.005689253564924002,0.054233670234680176,7.480578899383545,0.9178909222201969
2DPMA,clean,k_only,10.0,"[39, 190, 42]",0.6709333658218384,0.7089712620849049,0.1338709145784378,0.0017788715194910765,0.05452556535601616,7.471980094909668,0.9168358214486284
2DPMA,clean,k_only,12.0,"[39, 190, 42]",0.6669915914535522,0.7046986883626046,0.13395801186561584,0.0005653481930494308,0.05460955575108528,7.467133522033691,0.9162411314778958
2DPMA,clean,k_only,14.0,"[39, 190, 42]",0.6657311916351318,0.7033325139851208,0.13398753106594086,0.00018327028374187648,0.05463424697518349,7.464937210083008,0.9159716369870267
2DPMA,clean,k_only,16.0,"[39, 190, 42]",0.6653280854225159,0.7028955785214434,0.13399767875671387,6.060360465198755e-05,0.05464170500636101,7.464021682739258,0.9158592988579626
2DPMA,clean,k_only,32.0,"[39, 190, 42]",0.6651329398155212,0.702684056015443,0.134003147482872,1.5259052688065822e-08,0.0546451173722744,7.46341609954834,0.9157849918663421
2DPMA,clean,v_only,0.0,"[39, 190, 42]",0.939429521560669,1.0,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,v_only,0.5,"[39, 190, 42]",0.9393017888069153,0.9998615477304952,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,v_only,1.0,"[39, 190, 42]",0.939250648021698,0.9998061151372918,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,v_only,2.0,"[39, 190, 42]",0.9401208758354187,1.000749373716279,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,v_only,4.0,"[39, 190, 42]",0.9484050273895264,1.0097287431409736,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,v_only,8.0,"[39, 190, 42]",0.9223596453666687,0.9814975953326531,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,v_only,10.0,"[39, 190, 42]",0.8850080966949463,0.9410114511672247,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,v_only,12.0,"[39, 190, 42]",0.8644278049468994,0.9187040318416961,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,v_only,14.0,"[39, 190, 42]",0.6150957942008972,0.6484477214317079,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,v_only,16.0,"[39, 190, 42]",0.01562763750553131,-0.001328662082112323,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2DPMA,clean,v_only,32.0,"[39, 190, 42]",0.008805877529084682,-0.008722913932169065,0.28790083527565,0.3588635325431824,0.24810251593589783,6.146336078643799,0.7541750668476392
2EK8A,clean,clean_baseline,nan,"[43, 224, 267]",0.6519160270690918,1.0,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,corrupt,corrupt_baseline,nan,"[43, 224, 60]",0.02347438782453537,0.0,0.10086517035961151,0.13007532060146332,0.07694300264120102,7.936041831970215,0.9103391140983362
2EK8A,clean,corrupt_head_patch,nan,"[43, 224, 267]",0.537131667137146,0.8173508043325599,0.10086517035961151,0.11263564974069595,0.07694300264120102,7.936041831970215,0.9103391140983362
2EK8A,clean,ln_all,0.0,"[43, 224, 267]",0.6519160270690918,1.0,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,ln_all,0.5,"[43, 224, 267]",0.4635976254940033,0.7003406683849527,0.1031246930360794,0.04674080014228821,0.0419653095304966,7.974560737609863,0.9147575971631274
2EK8A,clean,ln_all,1.0,"[43, 224, 267]",0.45895907282829285,0.6929596287210525,0.09597121179103851,0.009379267692565918,0.04367590695619583,8.028402328491211,0.9209337372569357
2EK8A,clean,ln_all,2.0,"[43, 224, 267]",0.5365979075431824,0.8165014659682127,0.09681586176156998,0.00045603091712109745,0.04441169276833534,8.013622283935547,0.9192383262507923
2EK8A,clean,ln_all,4.0,"[43, 224, 267]",0.5343984961509705,0.8130016797432646,0.09689480066299438,2.4305948045366677e-06,0.04500208795070648,8.007075309753418,0.9184873263438897
2EK8A,clean,ln_all,8.0,"[43, 224, 267]",0.006368700414896011,-0.027219213911735606,0.09691058099269867,3.3387720366206963e-10,0.04555857926607132,8.003986358642578,0.9181329944140344
2EK8A,clean,ln_all,10.0,"[43, 224, 267]",0.005584473256021738,-0.028467105696590896,0.09691058099269867,4.9836619206433674e-12,0.045773282647132874,8.002821922302246,0.9179994225442124
2EK8A,clean,ln_all,12.0,"[43, 224, 267]",0.006084611639380455,-0.02767126666854697,0.09691058099269867,7.83653198756229e-14,0.04596840962767601,8.001810073852539,0.9178833539497152
2EK8A,clean,ln_all,14.0,"[43, 224, 267]",0.006355255376547575,-0.02724060816302137,0.09691058099269867,1.2720566101319711e-15,0.04614153131842613,8.000982284545898,0.9177883986810784
2EK8A,clean,ln_all,16.0,"[43, 224, 267]",0.00635393476113677,-0.02724270957599011,0.09691058099269867,2.1120331442783776e-17,0.04629320278763771,8.000323295593262,0.9177128064107697
2EK8A,clean,ln_all,32.0,"[43, 224, 267]",0.006737044081091881,-0.026633091600300845,0.09691058099269867,1.919091270902457e-31,0.047001034021377563,7.997516632080078,0.9173908555402651
2EK8A,clean,k_only,0.0,"[43, 224, 267]",0.6519160270690918,1.0,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,k_only,0.5,"[43, 224, 267]",0.6207630634307861,0.9504282312105315,0.14561989903450012,0.16501618921756744,0.09587619453668594,7.551385879516602,0.86621543551859
2EK8A,clean,k_only,1.0,"[43, 224, 267]",0.5939527750015259,0.9077666907348103,0.12694889307022095,0.1288464367389679,0.07496093213558197,7.703042030334473,0.8836118314683868
2EK8A,clean,k_only,2.0,"[43, 224, 267]",0.5548315644264221,0.8455155473794289,0.10919537395238876,0.0762389749288559,0.04415234178304672,7.892867088317871,0.9053865623451987
2EK8A,clean,k_only,4.0,"[43, 224, 267]",0.5185571908950806,0.7877943983242094,0.09750449657440186,0.025301717221736908,0.04268705099821091,8.018156051635742,0.9197583923188789
2EK8A,clean,k_only,8.0,"[43, 224, 267]",0.5042396187782288,0.7650117384513486,0.09649351239204407,0.0028674835339188576,0.043592046946287155,8.026224136352539,0.920683878001675
2EK8A,clean,k_only,10.0,"[43, 224, 267]",0.5032684803009033,0.763466426338528,0.09673471003770828,0.0010163754923269153,0.043666206300258636,8.021635055541992,0.9201574669962831
2EK8A,clean,k_only,12.0,"[43, 224, 267]",0.5029709339141846,0.762992959324031,0.09682980924844742,0.00037349690683186054,0.04369192570447922,8.019063949584961,0.9198625368070611
2EK8A,clean,k_only,14.0,"[43, 224, 267]",0.5028780102729797,0.7628450957271559,0.09686803817749023,0.0001419951004208997,0.043701171875,8.017799377441406,0.9197174784128073
2EK8A,clean,k_only,16.0,"[43, 224, 267]",0.5028483271598816,0.7627978628398923,0.09688374400138855,5.57084204046987e-05,0.04370462894439697,8.01720905303955,0.9196497626163946
2EK8A,clean,k_only,32.0,"[43, 224, 267]",0.5028340816497803,0.762775194847812,0.09689544141292572,7.064302565140679e-08,0.043706849217414856,8.016706466674805,0.9195921112032938
2EK8A,clean,v_only,0.0,"[43, 224, 267]",0.6519160270690918,1.0,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,v_only,0.5,"[43, 224, 267]",0.6519587635993958,1.0000680039762408,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,v_only,1.0,"[43, 224, 267]",0.651383101940155,0.9991519894678249,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,v_only,2.0,"[43, 224, 267]",0.6479853391647339,0.9937453413986334,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,v_only,4.0,"[43, 224, 267]",0.62595534324646,0.9586903823657533,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,v_only,8.0,"[43, 224, 267]",0.4671802520751953,0.7060414787028346,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,v_only,10.0,"[43, 224, 267]",0.03763900324702263,0.022539269421285334,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,v_only,12.0,"[43, 224, 267]",0.010736153461039066,-0.020269558170602463,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,v_only,14.0,"[43, 224, 267]",0.0073480065912008286,-0.02566090504874869,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,v_only,16.0,"[43, 224, 267]",0.00730763329192996,-0.025725148562783504,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2EK8A,clean,v_only,32.0,"[43, 224, 267]",0.007680842187255621,-0.025131284515559817,0.17463839054107666,0.20843669772148132,0.1205594539642334,7.352428436279297,0.843393133613592
2FBQA,clean,clean_baseline,nan,"[47, 37, 32]",0.8185389041900635,1.0,0.3991166353225708,0.40352439880371094,0.19182701408863068,5.718786716461182,0.7260552799235939
2FBQA,corrupt,corrupt_baseline,nan,"[47, 37, 32]",0.012977154925465584,0.0,0.40141987800598145,0.3978758454322815,0.20138202607631683,5.684321403503418,0.7216795751302723
2FBQA,clean,corrupt_head_patch,nan,"[47, 37, 32]",0.8216663599014282,1.0038823289638812,0.40141987800598145,0.3978758454322815,0.20138202607631683,5.684321403503418,0.7216795751302723
