protein,n_res,anchor_pos,radius_int,jump_from_radius,jump_to_radius,jump_from_alpha_norm,jump_to_alpha_norm,max_jump_alpha_norm,steering_mode,alpha,n_visible,P_L5_visible,P_L2_visible,P_L_visible,full_P_L5_visible,full_P_L2_visible,full_P_L_visible,delta_vs_full_P_L5_visible,delta_vs_full_P_L2_visible,delta_vs_full_P_L_visible,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,8.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15058985352516174,2.48115438784835e-13,0.05270647630095482,5.874147415161133,0.8645551774735077
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,10.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150785431265831,1.820268642042469e-16,0.052686434239149094,5.87309455871582,0.864400218391517
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,12.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150785431265831,1.5201907202923643e-19,0.052676595747470856,5.871629238128662,0.8641845529662646
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,14.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150785431265831,1.4339228172753097e-22,0.052671972662210464,5.869770526885986,0.8639109884274967
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,16.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150785431265831,1.50162915034102e-25,0.05281523987650871,5.867605209350586,0.8635922976705585
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,32.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150785431265831,0.0,0.057489559054374695,5.855546951293945,0.8618175670250058
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,0.0,121,0.3333333333333333,0.21666666666666667,0.15702479338842976,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.08333333333333337,-0.016666666666666663,0.01652892561983471,0.9226038455963135,0.8411791324615479,0.8411791324615479,1.9067033529281616,0.2212367214750924
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,0.5,121,0.2916666666666667,0.18333333333333332,0.14049586776859505,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.125,-0.05000000000000002,0.0,0.7123558521270752,0.64272141456604,0.64272141456604,3.836815118789673,0.4451895448148803
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,1.0,121,0.3333333333333333,0.18333333333333332,0.12396694214876033,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.08333333333333337,-0.05000000000000002,-0.01652892561983471,0.3510700464248657,0.35470137000083923,0.35470137000083923,6.2389631271362305,0.7239132115291427
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,2.0,121,0.25,0.15,0.11570247933884298,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.16666666666666669,-0.08333333333333334,-0.024793388429752067,0.05856607109308243,0.018701910972595215,0.03314979374408722,8.354198455810547,0.9693461093868655
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,4.0,121,0.2916666666666667,0.13333333333333333,0.11570247933884298,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.125,-0.1,-0.024793388429752067,0.04622596502304077,2.915644654422067e-05,0.03402680903673172,8.380224227905273,0.9723659060863641
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,8.0,121,0.125,0.08333333333333333,0.09917355371900827,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.2916666666666667,-0.15000000000000002,-0.04132231404958678,0.046227868646383286,3.686987104511985e-10,0.03446676954627037,8.377699851989746,0.9720730001917663
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,10.0,121,0.16666666666666666,0.11666666666666667,0.08264462809917356,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.25,-0.11666666666666667,-0.05785123966942149,0.046227868646383286,1.5695835473353292e-12,0.03477221727371216,8.37633228302002,0.9719143197789015
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,12.0,121,0.20833333333333334,0.1,0.0743801652892562,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.20833333333333334,-0.13333333333333333,-0.06611570247933884,0.046227868646383286,7.070002322164459e-15,0.03507956117391586,8.375028610229492,0.9717630533044341
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,14.0,121,0.16666666666666666,0.08333333333333333,0.05785123966942149,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.25,-0.15000000000000002,-0.08264462809917356,0.046227868646383286,3.3534901267079706e-17,0.03535199910402298,8.373930931091309,0.9716356884821138
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,16.0,121,0.041666666666666664,0.06666666666666667,0.04132231404958678,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.375,-0.16666666666666669,-0.09917355371900827,0.046227868646383286,1.6791272711398344e-19,0.035574838519096375,8.373079299926758,0.9715368728554135
4PEDA,393,89,60,40,60,0.11126651322239094,1.0161574418041635,0.9048909285817726,direct,32.0,121,0.0,0.0,0.01652892561983471,0.4166666666666667,0.23333333333333334,0.14049586776859505,-0.4166666666666667,-0.23333333333333334,-0.12396694214876033,0.046227868646383286,4.0790807298221454e-37,0.03625277802348137,8.370906829833984,0.9712847989499002
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,0.0,121,0.875,0.6166666666666667,0.4297520661157025,0.7916666666666666,0.65,0.4297520661157025,0.08333333333333337,-0.033333333333333326,0.0,0.9269651174545288,0.8045918345451355,0.8045918345451355,2.0773634910583496,0.2602236205780608
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,0.5,121,0.875,0.6166666666666667,0.4297520661157025,0.7916666666666666,0.65,0.4297520661157025,0.08333333333333337,-0.033333333333333326,0.0,0.669545590877533,0.570796549320221,0.570796549320221,4.033651828765869,0.505280605705652
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,1.0,121,0.9166666666666666,0.6333333333333333,0.4214876033057851,0.7916666666666666,0.65,0.4297520661157025,0.125,-0.01666666666666672,-0.008264462809917383,0.2779812514781952,0.22970403730869293,0.22970403730869293,6.386542797088623,0.800018531561098
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,2.0,121,0.9166666666666666,0.6666666666666666,0.4132231404958678,0.7916666666666666,0.65,0.4297520661157025,0.125,0.016666666666666607,-0.01652892561983471,0.11206263303756714,0.006693318486213684,0.06382884830236435,7.391005516052246,0.9258438512942517
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,4.0,121,0.8333333333333334,0.65,0.39669421487603307,0.7916666666666666,0.65,0.4297520661157025,0.04166666666666674,0.0,-0.03305785123966942,0.112476646900177,6.24775293545099e-06,0.06429995596408844,7.382250785827637,0.9247471787061187
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,8.0,121,0.8333333333333334,0.6333333333333333,0.3884297520661157,0.7916666666666666,0.65,0.4297520661157025,0.04166666666666674,-0.01666666666666672,-0.041322314049586806,0.11145121604204178,7.124371231848059e-11,0.06404182314872742,7.384230613708496,0.92499518440252
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,10.0,121,0.8333333333333334,0.6333333333333333,0.371900826446281,0.7916666666666666,0.65,0.4297520661157025,0.04166666666666674,-0.01666666666666672,-0.05785123966942152,0.11145121604204178,4.5182428761933457e-13,0.06397323310375214,7.384747505187988,0.9250599334812529
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,12.0,121,0.9166666666666666,0.5833333333333334,0.38016528925619836,0.7916666666666666,0.65,0.4297520661157025,0.125,-0.06666666666666665,-0.049586776859504134,0.11145121604204178,3.4766539317853274e-15,0.0639406368136406,7.384981632232666,0.9250892617078745
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,14.0,121,0.9166666666666666,0.6333333333333333,0.36363636363636365,0.7916666666666666,0.65,0.4297520661157025,0.125,-0.01666666666666672,-0.06611570247933884,0.11145121604204178,2.9415670856741186e-17,0.06392615288496017,7.385080814361572,0.9251016858853436
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,16.0,121,0.875,0.5833333333333334,0.3884297520661157,0.7916666666666666,0.65,0.4297520661157025,0.08333333333333337,-0.06666666666666665,-0.041322314049586806,0.11145121604204178,2.61569528187264e-19,0.06391988694667816,7.385122299194336,0.9251068825364965
4TL6A,253,142,60,40,60,0.34683945084953816,0.9501774712549104,0.6033380204053722,direct,32.0,121,0.4583333333333333,0.2833333333333333,0.21487603305785125,0.7916666666666666,0.65,0.4297520661157025,-0.3333333333333333,-0.3666666666666667,-0.21487603305785125,0.11145121604204178,1.7699070613389485e-35,0.06391521543264389,7.3851518630981445,0.9251105858970883
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8650554418563843,0.8663814663887024,0.8663814663887024,1.3933091163635254,0.1893712902727691
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,0.5,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5645108819007874,0.599112331867218,0.599112331867218,3.5196657180786133,0.4783745620648606
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,1.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2480582445859909,0.22580748796463013,0.22580748796463013,5.926253318786621,0.8054653660710674
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,2.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12740454077720642,0.007473700679838657,0.052508510649204254,6.844426155090332,0.9302586173763121
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,4.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12797576189041138,1.1258501217525918e-05,0.05296968296170235,6.829213619232178,0.9281910090401962
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,8.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12797611951828003,1.039087982324105e-10,0.05298589542508125,6.825128078460693,0.9276357236995123
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,10.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12797611951828003,3.6561763816153614e-13,0.052939582616090775,6.824260711669922,0.9275178357402798
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,12.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12797611951828003,1.3413764101067238e-15,0.05288706347346306,6.823737144470215,0.9274466752239316
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,14.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12797611951828003,5.067973072122034e-18,0.052839018404483795,6.823359489440918,0.9273953463268936
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,16.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12797611951828003,1.9578008005937695e-20,0.0527990460395813,6.82302188873291,0.9273494614037838
4WBJA,164,34,30,20,30,0.24916613660343997,0.9085323336366564,0.6593661970332164,direct,32.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12797611951828003,1.481385474157909e-39,0.0526839941740036,6.81988525390625,0.9269231463978292
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,0.0,61,0.6666666666666666,0.3,0.14754098360655737,0.6666666666666666,0.3,0.14754098360655737,0.0,0.0,0.0,0.8658925294876099,0.8080494999885559,0.8080494999885559,1.9690656661987305,0.26117843058267354
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,0.5,61,0.5833333333333334,0.3,0.14754098360655737,0.6666666666666666,0.3,0.14754098360655737,-0.08333333333333326,0.0,0.0,0.5099104642868042,0.4696262776851654,0.4696262776851654,4.591579914093018,0.6090307989437608
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,1.0,61,0.6666666666666666,0.3,0.14754098360655737,0.6666666666666666,0.3,0.14754098360655737,0.0,0.0,0.0,0.1877674162387848,0.1327214390039444,0.1327214390039444,6.608112812042236,0.8765053207668192
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,2.0,61,0.6666666666666666,0.3,0.14754098360655737,0.6666666666666666,0.3,0.14754098360655737,0.0,0.0,0.0,0.10285747051239014,0.0034267879091203213,0.041704293340444565,7.026602745056152,0.9320141571634372
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,4.0,61,0.6666666666666666,0.3,0.14754098360655737,0.6666666666666666,0.3,0.14754098360655737,0.0,0.0,0.0,0.10325827449560165,2.9455670755851315e-06,0.04205247759819031,7.014975547790527,0.9304719165027823
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,8.0,61,0.6666666666666666,0.3,0.14754098360655737,0.6666666666666666,0.3,0.14754098360655737,0.0,0.0,0.0,0.1032586395740509,7.957939862635044e-12,0.04258963465690613,7.010620594024658,0.9298942719836812
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,10.0,61,0.75,0.3,0.14754098360655737,0.6666666666666666,0.3,0.14754098360655737,0.08333333333333337,0.0,0.0,0.1032586395740509,1.67553789582036e-14,0.0428486131131649,7.009052276611328,0.9296862491189792
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,12.0,61,0.6666666666666666,0.3,0.14754098360655737,0.6666666666666666,0.3,0.14754098360655737,0.0,0.0,0.0,0.1032586395740509,3.768697405645903e-17,0.04307768866419792,7.007909774780273,0.9295347067705979
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,14.0,61,0.5,0.26666666666666666,0.14754098360655737,0.6666666666666666,0.3,0.14754098360655737,-0.16666666666666663,-0.033333333333333326,0.0,0.1032586395740509,8.823668718482979e-20,0.04327382892370224,7.00711727142334,0.9294295884972216
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,16.0,61,0.16666666666666666,0.2,0.13114754098360656,0.6666666666666666,0.3,0.14754098360655737,-0.5,-0.09999999999999998,-0.01639344262295081,0.1032586395740509,2.123792028746161e-22,0.043440092355012894,7.006582260131836,0.9293586241754838
4XRAA,186,34,30,20,30,-0.165682383782672,0.7485246657905825,0.9142070495732545,direct,32.0,61,0.08333333333333333,0.1,0.06557377049180328,0.6666666666666666,0.3,0.14754098360655737,-0.5833333333333333,-0.19999999999999998,-0.08196721311475409,0.1032586395740509,3.881596746179743e-43,0.04418830946087837,7.005458354949951,0.9292095485013876
