protein,target_layer,target_head,source_layer,source_head,source_group,upstream_mode,alpha_star,indirect_metric,indirect_drop,indirect_fraction_of_total_drop,pass_c_attn_diff_l1,pass_c_q_norm,pass_c_k_norm,pass_c_ctx_norm,target_total_attn_diff_l1
2B61A,15,2,11,1,,free,0.25,0.5720478892326355,0.0017465949058532715,0.0072077368240133265,13.091917037963867,149.13714599609375,123.02234649658203,62.716697692871094,50.437217712402344
2B61A,15,2,11,6,,free,0.25,0.5758461356163025,-0.0020516514778137207,-0.008466624892310095,13.41586685180664,149.4272918701172,123.19244384765625,62.962432861328125,50.437217712402344
2B61A,15,2,11,16,,free,0.25,0.577793300151825,-0.003998816013336182,-0.01650205971355254,16.832197189331055,149.06951904296875,123.07498931884766,62.447235107421875,50.437217712402344
2B61A,15,2,12,3,,free,0.25,0.5720316171646118,0.0017628669738769531,0.007274887359895511,21.500490188598633,148.32020568847656,122.5246353149414,61.848384857177734,50.437217712402344
2B61A,15,2,13,8,,free,0.25,0.5693231821060181,0.004471302032470703,0.018451884980724968,26.68791961669922,148.806884765625,122.27522277832031,63.97276306152344,50.437217712402344
2B61A,15,2,13,18,,free,0.25,0.5726575255393982,0.0011369585990905762,0.004691928468691062,28.03103256225586,148.7678985595703,122.44197845458984,63.463626861572266,50.437217712402344
2B61A,15,2,14,0,,free,0.25,0.570589005947113,0.0032054781913757324,0.013228163623472433,44.045806884765625,148.21519470214844,121.46770477294922,62.092281341552734,50.437217712402344
2B61A,15,2,14,9,,free,0.25,0.5687251687049866,0.005069315433502197,0.020919728667559957,45.90199279785156,148.2100372314453,121.69239807128906,62.264652252197266,50.437217712402344
2B61A,15,2,14,13,,free,0.25,0.5703878402709961,0.0034066438674926758,0.014058321347290641,45.360870361328125,148.0286865234375,121.46925354003906,62.149085998535156,50.437217712402344
2B61A,15,2,14,14,,free,0.25,0.5725163817405701,0.0012781023979187012,0.005274391724987809,45.28583526611328,148.0251922607422,121.53919982910156,61.988258361816406,50.437217712402344
2B61A,15,2,14,19,,free,0.25,0.5726580023765564,0.001136481761932373,0.0046899606874197895,44.31431579589844,148.18490600585938,121.36569213867188,61.706260681152344,50.437217712402344
2B61A,16,7,10,9,,free,0.25,0.5714021921157837,0.002392292022705078,0.009872358637975595,12.580850601196289,183.12396240234375,192.11343383789062,118.9321517944336,80.5358657836914
2B61A,16,7,11,1,,free,0.25,0.5747148394584656,-0.0009203553199768066,-0.003798063826215397,16.419008255004883,183.3525390625,192.60125732421875,117.38436889648438,80.5358657836914
2B61A,16,7,11,6,,free,0.25,0.5737171769142151,7.730722427368164e-05,0.00031902653860510136,15.685564041137695,183.345947265625,192.61947631835938,117.81787872314453,80.5358657836914
2B61A,16,7,11,16,,free,0.25,0.573854386806488,-5.990266799926758e-05,-0.00024720252220364444,18.61286735534668,183.29290771484375,192.73361206054688,117.61640930175781,80.5358657836914
2B61A,16,7,12,3,,free,0.25,0.5698658227920532,0.003928661346435547,0.01621254989401653,28.873096466064453,183.09808349609375,193.0550079345703,116.45487976074219,80.5358657836914
2B61A,16,7,13,8,,free,0.25,0.5676050186157227,0.006189465522766113,0.025542292846438653,37.332496643066406,183.854248046875,193.3372344970703,117.44619750976562,80.5358657836914
2B61A,16,7,13,18,,free,0.25,0.5682188272476196,0.005575656890869141,0.02300926640499275,37.485233306884766,184.0875701904297,193.8645782470703,116.9316635131836,80.5358657836914
2B61A,16,7,14,0,,free,0.25,0.5652784705162048,0.008516013622283936,0.035143343641637514,59.14786911010742,185.38729858398438,195.244873046875,115.44759368896484,80.5358657836914
2B61A,16,7,14,9,,free,0.25,0.5633561611175537,0.010438323020935059,0.04307620786411486,65.071533203125,185.57664489746094,195.5640411376953,115.41458129882812,80.5358657836914
2B61A,16,7,14,13,,free,0.25,0.5644476413726807,0.009346842765808105,0.03857195653417144,59.7799072265625,185.36138916015625,195.3337860107422,115.85951232910156,80.5358657836914
2B61A,16,7,14,14,,free,0.25,0.5630556344985962,0.010738849639892578,0.044316402010334544,62.27275466918945,185.17819213867188,195.1383819580078,115.67623138427734,80.5358657836914
2B61A,16,7,14,19,,free,0.25,0.5645653605461121,0.009229123592376709,0.03808616053282597,59.51176071166992,185.13824462890625,194.82391357421875,115.3816909790039,80.5358657836914
2B61A,16,7,15,2,,free,0.25,0.5639417767524719,0.009852707386016846,0.04065952649033297,82.02532958984375,186.64695739746094,196.13072204589844,113.80562591552734,80.5358657836914
2B61A,16,15,10,9,,free,0.25,0.5731285810470581,0.0006659030914306641,0.0027480065453324536,8.090522766113281,184.38795471191406,186.5770263671875,72.1009292602539,45.12685775756836
2B61A,16,15,11,1,,free,0.25,0.5719658136367798,0.0018286705017089844,0.007546441175331156,10.194820404052734,184.42274475097656,186.466064453125,72.01966857910156,45.12685775756836
2B61A,16,15,11,6,,free,0.25,0.5737749338150024,1.9550323486328125e-05,8.067903212218446e-05,10.303131103515625,184.35275268554688,186.73951721191406,72.21376037597656,45.12685775756836
2B61A,16,15,11,16,,free,0.25,0.5730732083320618,0.000721275806427002,0.0029765151454590067,12.649229049682617,184.45465087890625,186.87355041503906,72.19611358642578,45.12685775756836
2B61A,16,15,12,3,,free,0.25,0.5714925527572632,0.002301931381225586,0.009499464087069401,16.533496856689453,184.7470245361328,187.84173583984375,71.61400604248047,45.12685775756836
2B61A,16,15,13,8,,free,0.25,0.572106659412384,0.0016878247261047363,0.006965207782328955,23.968368530273438,185.06295776367188,187.2029266357422,72.08745574951172,45.12685775756836
2B61A,16,15,13,18,,free,0.25,0.5718873739242554,0.0019071102142333984,0.00787014119445553,24.64727020263672,185.23167419433594,187.21681213378906,72.32521057128906,45.12685775756836
2B61A,16,15,14,0,,free,0.25,0.5715711116790771,0.002223372459411621,0.009175272122627209,30.135913848876953,185.01382446289062,186.83370971679688,72.68616485595703,45.12685775756836
2B61A,16,15,14,9,,free,0.25,0.5711560249328613,0.0026384592056274414,0.010888225719270174,33.18668746948242,185.23223876953125,187.08819580078125,72.73158264160156,45.12685775756836
2B61A,16,15,14,13,,free,0.25,0.5715516209602356,0.002242863178253174,0.009255705182090485,30.565587997436523,185.20179748535156,186.95413208007812,72.66496276855469,45.12685775756836
2B61A,16,15,14,14,,free,0.25,0.5717757344245911,0.002018749713897705,0.008330847984592273,30.84707260131836,185.0848388671875,186.71084594726562,72.70408630371094,45.12685775756836
2B61A,16,15,14,19,,free,0.25,0.5696989893913269,0.004095494747161865,0.016901027366303098,30.248680114746094,184.9925537109375,186.72866821289062,72.48900604248047,45.12685775756836
2B61A,16,15,15,2,,free,0.25,0.5719021558761597,0.0018923282623291016,0.007809139975046074,36.10388946533203,185.7255859375,186.26173400878906,72.86536407470703,45.12685775756836
2B61A,16,17,10,9,,free,0.25,0.5735200643539429,0.00027441978454589844,0.0011324581216174915,11.672918319702148,193.2581024169922,171.6284637451172,71.48382568359375,51.60954284667969
2B61A,16,17,11,1,,free,0.25,0.571381151676178,0.002413332462310791,0.009959186986570508,13.05612564086914,193.32373046875,171.8305206298828,71.4568862915039,51.60954284667969
2B61A,16,17,11,6,,free,0.25,0.5702798962593079,0.003514587879180908,0.01450377783257502,13.064262390136719,193.4453582763672,171.89097595214844,71.61830139160156,51.60954284667969
2B61A,16,17,11,16,,free,0.25,0.5712370276451111,0.0025574564933776855,0.01055394887581271,17.021358489990234,193.8201446533203,172.13919067382812,71.4883041381836,51.60954284667969
2B61A,16,17,12,3,,free,0.25,0.5728906393051147,0.0009038448333740234,0.0037299293996975766,17.01246452331543,193.13510131835938,171.48452758789062,72.00308990478516,51.60954284667969
2B61A,16,17,13,8,,free,0.25,0.5720985531806946,0.0016959309577941895,0.006998660063940593,21.56329345703125,193.91416931152344,171.3008575439453,71.75856018066406,51.60954284667969
2B61A,16,17,13,18,,free,0.25,0.5721654295921326,0.0016290545463562012,0.006722678740644584,22.541702270507812,194.4778289794922,171.49110412597656,71.76824188232422,51.60954284667969
2B61A,16,17,14,0,,free,0.25,0.5665673613548279,0.007227122783660889,0.029824430865387157,32.597957611083984,194.95608520507812,171.7091827392578,71.99974060058594,51.60954284667969
2B61A,16,17,14,9,,free,0.25,0.5673480033874512,0.006446480751037598,0.026602926951654688,36.74524688720703,195.31216430664062,172.11480712890625,71.92278289794922,51.60954284667969
2B61A,16,17,14,13,,free,0.25,0.5667135119438171,0.007080972194671631,0.029221305905742047,33.808563232421875,194.90121459960938,171.8130340576172,72.07699584960938,51.60954284667969
2B61A,16,17,14,14,,free,0.25,0.5676198601722717,0.006174623966217041,0.025481045654370288,33.8693962097168,194.76651000976562,171.63482666015625,71.79450988769531,51.60954284667969
2B61A,16,17,14,19,,free,0.25,0.5661040544509888,0.0076904296875,0.03173637634308758,34.0843391418457,194.78334045410156,171.50418090820312,71.71001434326172,51.60954284667969
2B61A,16,17,15,2,,free,0.25,0.5647451281547546,0.00904935598373413,0.037344306993556134,42.82304382324219,195.14532470703125,173.50411987304688,72.57524871826172,51.60954284667969
