protein,context,alpha,layer,head,label,context_metric,delta_metric_from_context_baseline,clean_top3_mass,ablated_top3_mass,delta_top3_mass,clean_entropy_norm,ablated_entropy_norm,clean_cos_to_clean_l10h9,ablated_cos_to_clean_l10h9,delta_cos_to_clean_l10h9,clean_anchor_mass_to_clean_l10h9_top3,ablated_anchor_mass_to_clean_l10h9_top3,delta_anchor_mass_to_clean_l10h9_top3,keydist_jsd,is_known_anchor_head
2B61A,full,2.0,3,11,L3H11,1.0032891035079956,0.0032891035079956055,0.00965056847780943,0.00965056847780943,0.0,0.9986899537153462,0.9986899537153462,0.09098640084266663,0.09098640084266663,0.0,0.008756348863244057,0.008756348863244057,0.0,0.0,False
2B61A,full,2.0,3,12,L3H12,1.0032891035079956,0.0032891035079956055,0.050890691578388214,0.050890691578388214,0.0,0.921186051200914,0.921186051200914,0.06757120788097382,0.06757120788097382,0.0,0.009052550420165062,0.009052550420165062,0.0,0.0,False
2B61A,full,2.0,3,13,L3H13,1.0032891035079956,0.0032891035079956055,0.025967713445425034,0.025967713445425034,0.0,0.9690893937642099,0.9690893937642099,0.08004458248615265,0.08004458248615265,0.0,0.011595080606639385,0.011595080606639385,0.0,0.0,False
2B61A,full,2.0,3,14,L3H14,1.0032891035079956,0.0032891035079956055,0.055396586656570435,0.055396586656570435,0.0,0.9511717170667888,0.9511717170667888,0.03699137270450592,0.03699137270450592,0.0,0.004620631691068411,0.004620631691068411,0.0,0.0,False
2B61A,full,2.0,3,15,L3H15,1.0032891035079956,0.0032891035079956055,0.009297916665673256,0.009297916665673256,0.0,0.9982701927255256,0.9982701927255256,0.08472796529531479,0.08472796529531479,0.0,0.008263449184596539,0.008263449184596539,0.0,0.0,False
2B61A,full,2.0,3,16,L3H16,1.0032891035079956,0.0032891035079956055,0.05475817248225212,0.05475817248225212,0.0,0.926989494819402,0.926989494819402,0.08083875477313995,0.08083875477313995,0.0,0.012208444997668266,0.012208444997668266,0.0,0.0,False
2B61A,full,2.0,3,17,L3H17,1.0032891035079956,0.0032891035079956055,0.09574058651924133,0.09574058651924133,0.0,0.9347125064472193,0.9347125064472193,0.026385808363556862,0.026385808363556862,0.0,0.005161412060260773,0.005161412060260773,0.0,0.0,False
2B61A,full,2.0,3,18,L3H18,1.0032891035079956,0.0032891035079956055,0.03799932450056076,0.03799932450056076,0.0,0.9666599727129576,0.9666599727129576,0.051790546625852585,0.051790546625852585,0.0,0.006523221731185913,0.006523221731185913,0.0,0.0,False
2B61A,full,2.0,3,19,L3H19,1.0032891035079956,0.0032891035079956055,0.01028195396065712,0.01028195396065712,0.0,0.9953918157337406,0.9953918157337406,0.08678287267684937,0.08678287267684937,0.0,0.00892210379242897,0.00892210379242897,0.0,0.0,False
2B61A,full,2.0,4,0,L4H0,1.0032891035079956,0.0032891035079956055,0.02317567728459835,0.02317567728459835,0.0,0.9862868912003593,0.9862868912003593,0.07632362097501755,0.07632362097501755,0.0,0.008037309162318707,0.008037309162318707,0.0,0.0,False
2B61A,full,2.0,4,1,L4H1,1.0032891035079956,0.0032891035079956055,0.023150848224759102,0.023150848224759102,0.0,0.975367422478436,0.975367422478436,0.10198292136192322,0.10198292136192322,0.0,0.009429735131561756,0.009429735131561756,0.0,0.0,False
2B61A,full,2.0,4,2,L4H2,1.0032891035079956,0.0032891035079956055,0.010272512212395668,0.010272512212395668,0.0,0.9964297965195591,0.9964297965195591,0.08863223344087601,0.08863223344087601,0.0,0.008908974006772041,0.008908974006772041,0.0,0.0,False
